区域：长宁 长宁周边 	楼盘：东大大学科技园	地段：淞虹路,北新泾附近	类别：写字楼 （可注册公司）	面积：120㎡	价格：13000 元/月   	
区域：徐汇 万体馆 	楼盘：嘉汇广场	地段：徐汇万体馆附近 或 嘉汇广场	类别：写字楼 （可注册公司）	面积：62㎡	价格：4.50729 元/㎡/天   	
区域：徐汇 万体馆 	楼盘：嘉汇广场	地段：徐汇万体馆附近 或 嘉汇广场	类别：写字楼 （可注册公司）	面积：50㎡	价格：1.9726 元/㎡/天   	
区域：徐汇 万体馆 	楼盘：嘉汇广场	地段：徐汇万体馆附近 或 嘉汇广场	类别：写字楼 （0）	面积：138㎡	价格：2.85884 元/㎡/天   	
区域：徐汇 万体馆 	楼盘：汇阳广场	地段：徐汇万体馆附近 或 汇阳广场	类别：写字楼 （可注册公司）	面积：307.34㎡	价格：5 元/㎡/天   	
区域：徐汇 万体馆 	楼盘：汇阳广场	地段：徐汇万体馆附近 或 汇阳广场	类别：写字楼 （可注册公司）	面积：265.31㎡	价格：5 元/㎡/天   	
区域：徐汇 万体馆 	楼盘：汇阳广场	地段：徐汇万体馆附近 或 汇阳广场	类别：写字楼 （可注册公司）	面积：278.45㎡	价格：5.2 元/㎡/天   	
区域：徐汇 万体馆 	楼盘：汇阳广场	地段：徐汇万体馆附近 或 汇阳广场	类别：写字楼 （可注册公司）	面积：11.34㎡	价格：8.03653 元/㎡/天   	
区域：徐汇 万体馆 	楼盘：汇阳广场	地段：徐汇万体馆附近 或 汇阳广场	类别：写字楼 （可注册公司）	面积：11.34㎡	价格：8.03653 元/㎡/天   	
区域：徐汇 万体馆 	楼盘：汇阳广场	地段：徐汇万体馆附近 或 汇阳广场	类别：写字楼 （可注册公司）	面积：11.34㎡	价格：8.03653 元/㎡/天   	
区域：徐汇 万体馆 	楼盘：汇阳广场	地段：徐汇万体馆附近 或 汇阳广场	类别：写字楼 （可注册公司）	面积：11.34㎡	价格：8.03653 元/㎡/天   	
区域：徐汇 万体馆 	楼盘：汇阳广场	地段：徐汇万体馆附近 或 汇阳广场	类别：写字楼 （可注册公司）	面积：14.63㎡	价格：14.40463 元/㎡/天   	
区域：徐汇 万体馆 	楼盘：汇阳广场	地段：徐汇万体馆附近 或 汇阳广场	类别：写字楼 （可注册公司）	面积：313.12㎡	价格：5.2 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：493.66㎡	价格：8.8 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：8.8 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：274.35㎡	价格：8 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：231.72㎡	价格：6.8 元/㎡/天   	
区域：徐汇 漕宝路地铁口 	楼盘：宝石大楼	地段：徐汇区漕宝路地铁附近 或 宝石大楼	类别：写字楼 （可注册公司）	面积：400㎡	价格：4 元/㎡/天   	
区域：徐汇 漕宝路地铁口 	楼盘：徐汇乐业天地	地段：徐汇区漕宝路地铁附近 或 徐汇乐业天地	类别：写字楼 （可注册公司）	面积：430㎡	价格：3.7 元/㎡/天   	
区域：徐汇 漕宝路地铁口 	楼盘：英沃工场（徐汇日月光社区）	地段：徐汇漕宝路地铁附近 或 英沃工场（徐汇日月光社区	类别：写字楼 （可注册公司）	面积：40㎡	价格：3.5 元/㎡/天   	
区域：徐汇 华泾 	楼盘：汇达商务园	地段：徐汇华泾附近 或 汇达商务园	类别：写字楼 （可注册公司）	面积：596㎡	价格：2.8 元/㎡/天   	
区域：徐汇 华泾 	楼盘：汇达商务园	地段：徐汇华泾附近 或 汇达商务园	类别：写字楼 （可注册公司）	面积：596㎡	价格：2.8 元/㎡/天   	
区域：徐汇 田林 	楼盘：建工·汇豪商务广场	地段：徐汇田林附近 或 建工·汇豪商务广场	类别：写字楼 （可注册公司）	面积：215.47㎡	价格：6 元/㎡/天   	
区域：徐汇 衡山路 	楼盘：环中商厦	地段：徐汇衡山路附近 或 环中商厦	类别：写字楼 （可注册公司）	面积：82㎡	价格：7 元/㎡/天   	
区域：徐汇 衡山路 	楼盘：环中商厦	地段：徐汇衡山路附近 或 环中商厦	类别：写字楼 （可注册公司）	面积：82㎡	价格：7 元/㎡/天   	
区域：徐汇 漕河泾 	楼盘：华鑫天地	地段：徐汇漕河泾附近 或 华鑫天地	类别：写字楼	面积：666.03㎡	价格：4.3 元/㎡/天   	
区域：徐汇 漕河泾 	楼盘：华鑫天地	地段：徐汇漕河泾附近 或 华鑫天地	类别：写字楼 （0）	面积：1800㎡	价格：面议   	
区域：徐汇 漕河泾 	楼盘：虹钦园	地段：徐汇漕河泾附近 或 虹钦园	类别：写字楼 （可注册公司）	面积：2200㎡	价格：3.4 元/㎡/天   	
区域：徐汇 漕河泾 	楼盘：虹钦园	地段：徐汇漕河泾附近 或 虹钦园	类别：写字楼 （可注册公司）	面积：2200㎡	价格：3.4 元/㎡/天   	
区域：徐汇 漕河泾 	楼盘：诚达创意产业园	地段：徐汇区漕河泾附近 或 诚达创意产业园	类别：写字楼 （可注册公司）	面积：816㎡	价格：6 元/㎡/天   	
区域：徐汇 漕河泾 	楼盘：漕河泾开发区宝石园	地段：徐汇区漕河泾附近 或 漕河泾开发区宝石园	类别：写字楼 （可注册公司）	面积：175㎡	价格：4.5 元/㎡/天   	
区域：徐汇 漕河泾 	楼盘：漕河泾开发区宝石园	地段：徐汇区漕河泾附近 或 漕河泾开发区宝石园	类别：写字楼 （可注册公司）	面积：167㎡	价格：5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：燎申国际大厦	地段：闵行虹桥附近 或 燎申国际大厦	类别：写字楼 （可注册公司）	面积：369㎡	价格：3.3 元/㎡/天   	
区域：闵行 虹桥 	楼盘： 炫润国际大厦	地段：闵行虹桥附近 或 炫润国际大厦	类别：写字楼 （可注册公司）	面积：221㎡	价格：2.67774 元/㎡/天   	
区域：闵行 虹桥 	楼盘： 炫润国际大厦	地段：闵行虹桥附近 或 炫润国际大厦	类别：写字楼 （可注册公司）	面积：221㎡	价格：2.67774 元/㎡/天   	
区域：闵行 虹桥 	楼盘：虹桥盛世莲花广场	地段：闵行区虹桥附近 或 虹桥盛世莲花广场	类别：写字楼 （可注册公司）	面积：149㎡	价格：3.2 元/㎡/天   	
区域：长宁 天山路 	楼盘：东方维京大厦	地段：长宁天山路附近 或 东方维京大厦	类别：写字楼 （可注册公司）	面积：193㎡	价格：7 元/㎡/天   	
区域：长宁 古北 	楼盘：世贸商城	地段：长宁古北附近 或 世贸商城	类别：写字楼 （可注册公司）	面积：2000㎡	价格：面议   	
区域：长宁 天山路 	楼盘：长房国际广场	地段：长宁天山路附近 或 长房国际广场	类别：写字楼 （可注册公司）	面积：135.85㎡	价格：7.6 元/㎡/天   	
区域：长宁 天山路 	楼盘：天山商厦商住楼	地段：长宁区天山路附近 或 天山商厦商住楼	类别：写字楼 （可注册公司）	面积：40㎡	价格：4.10959 元/㎡/天   	
区域：闵行 虹桥 	楼盘：中中家缘新宏商务大楼	地段：闵行区虹桥附近 或 中中家缘新宏商务大楼	类别：写字楼 （可注册公司）	面积：200㎡	价格：3 元/㎡/天   	
区域：长宁 天山路 	楼盘：虹桥天都	地段：长宁天山路附近 或 虹桥天都	类别：写字楼 （可注册公司）	面积：500㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：241.5㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：新桥商务中心	地段：闵行虹桥附近 或 新桥商务中心	类别：写字楼 （可注册公司）	面积：500㎡	价格：3.8 元/㎡/天   	
区域：闵行 虹桥 	楼盘：新桥商务中心	地段：闵行虹桥附近 或 新桥商务中心	类别：写字楼 （可注册公司）	面积：500㎡	价格：3.8 元/㎡/天   	
区域：闵行 虹桥 	楼盘：新桥商务中心	地段：闵行虹桥附近 或 新桥商务中心	类别：写字楼 （可注册公司）	面积：500㎡	价格：3.8 元/㎡/天   	
区域：闵行 颛桥 	楼盘：莲谷产业园	地段：闵行颛桥附近 或 莲谷产业园	类别：写字楼 （可注册公司）	面积：219.25㎡	价格：1.7 元/㎡/天   	
区域：长宁 北新泾 	楼盘：凌空SOHO	地段：长宁北新泾附近 或 凌空SOHO	类别：写字楼 （可注册公司）	面积：462.29㎡	价格：4.98 元/㎡/天   	
区域：长宁 北新泾 	楼盘：凌空SOHO	地段：长宁北新泾附近 或 凌空SOHO	类别：写字楼 （可注册公司）	面积：220.12㎡	价格：5.27 元/㎡/天   	
区域：长宁 北新泾 	楼盘：凌空SOHO	地段：长宁北新泾附近 或 凌空SOHO	类别：写字楼 （可注册公司）	面积：220.12㎡	价格：5.27 元/㎡/天   	
区域：闵行 颛桥 	楼盘：虹柏商务大楼	地段：闵行颛桥附近 或 虹柏商务大楼	类别：写字楼 （可注册公司）	面积：142㎡	价格：1.5 元/㎡/天   	
区域：闵行 颛桥 	楼盘：慧高光创园	地段：闵行区颛桥附近 或 慧高光创园	类别：写字楼 （可注册公司）	面积：680㎡	价格：1.8 元/㎡/天   	
区域：闵行 颛桥 	楼盘：慧高光创园	地段：闵行区颛桥附近 或 慧高光创园	类别：写字楼 （可注册公司）	面积：403.1㎡	价格：1.8 元/㎡/天   	
区域：长宁 北新泾 	楼盘：凌空SOHO	地段：长宁北新泾附近 或 凌空SOHO	类别：写字楼 （可注册公司）	面积：245.75㎡	价格：4.56 元/㎡/天   	
区域：长宁 北新泾 	楼盘：宜嘉坊商务楼	地段：长宁区北新泾附近 或 宜嘉坊商务楼	类别：写字楼 （可注册公司）	面积：51㎡	价格：3.35214 元/㎡/天   	
区域：长宁 北新泾 	楼盘：工贸园区	地段：长宁区北新泾附近 或 工贸园区	类别：写字楼 （可注册公司）	面积：100㎡	价格：3.5 元/㎡/天   	
区域：长宁 北新泾 	楼盘：工贸园区	地段：长宁区北新泾附近 或 工贸园区	类别：写字楼 （可注册公司）	面积：120㎡	价格：3.5 元/㎡/天   	
区域：长宁 江苏路地铁 	楼盘：弘基/创邑国际园	地段：长宁江苏路地铁附近 或 弘基/创邑国际园	类别：写字楼 （可注册公司）	面积：90㎡	价格：面议   	
区域：长宁 江苏路地铁 	楼盘：弘基/创邑国际园	地段：长宁江苏路地铁附近 或 弘基/创邑国际园	类别：写字楼 （可注册公司）	面积：32㎡	价格：10 元/㎡/天   	
区域：长宁 江苏路地铁 	楼盘：弘基/创邑国际园	地段：长宁江苏路地铁附近 或 弘基/创邑国际园	类别：写字楼 （可注册公司）	面积：32㎡	价格：10 元/㎡/天   	
区域：长宁 江苏路地铁 	楼盘：愚槐商务花园	地段：长宁江苏路地铁附近 或 愚槐商务花园	类别：写字楼 （可注册公司）	面积：20㎡	价格：面议   	
区域：长宁 江苏路地铁 	楼盘：愚槐商务花园	地段：长宁江苏路地铁附近 或 愚槐商务花园	类别：写字楼 （可注册公司）	面积：20㎡	价格：面议   	
区域：长宁 江苏路地铁 	楼盘：太平洋企业中心	地段：长宁江苏路地铁附近 或 太平洋企业中心	类别：写字楼 （0）	面积：602.33㎡	价格：6 元/㎡/天   	
区域：闵行 龙柏金汇 	楼盘：大树下新媒体创意园	地段：闵行龙柏金汇附近 或 大树下新媒体创意园	类别：写字楼 （可注册公司）	面积：184.81㎡	价格：3.5 元/㎡/天   	
区域：闵行 龙柏金汇 	楼盘：大树下新媒体创意园	地段：闵行龙柏金汇附近 或 大树下新媒体创意园	类别：写字楼 （可注册公司）	面积：184.81㎡	价格：3.5 元/㎡/天   	
区域：闵行 龙柏金汇 	楼盘：燎申虹桥国际	地段：闵行龙柏金汇附近 或 燎申虹桥国际	类别：写字楼 （可注册公司）	面积：60㎡	价格：3.7 元/㎡/天   	
区域：闵行 东兰新村 	楼盘：古美创智中心	地段：闵行东兰新村附近 或 古美创智中心	类别：写字楼 （可注册公司）	面积：770㎡	价格：5 元/㎡/天   	
区域：静安 静安寺 	楼盘：国立大厦	地段：静安区静安寺附近 或 国立大厦	类别：写字楼 （可注册公司）	面积：84.5㎡	价格：5.3 元/㎡/天   	
区域：静安 静安寺 	楼盘：国立大厦	地段：静安区静安寺附近 或 国立大厦	类别：写字楼 （可注册公司）	面积：124.48㎡	价格：5.3 元/㎡/天   	
区域：闵行 七莘路 	楼盘：银石科技商务园区	地段：闵行七莘路附近 或 银石科技商务园区	类别：写字楼 （可注册公司）	面积：57.45㎡	价格：4.4322 元/㎡/天   	
区域：闵行 七莘路 	楼盘：3758美学空间	地段：闵行七莘路附近 或 3758美学空间	类别：写字楼 （可注册公司）	面积：572.43㎡	价格：4.2 元/㎡/天   	
区域：静安 南京西路 	楼盘：丽都新贵	地段：静安区南京西路附近 或 丽都新贵	类别：写字楼 （可注册公司）	面积：127㎡	价格：4.2 元/㎡/天   	
区域：静安 曹家渡 	楼盘：方糖小镇	地段：静安曹家渡附近 或 方糖小镇	类别：写字楼 （可注册公司）	面积：15㎡	价格：面议   	
区域：普陀 长征 	楼盘：新长征中环大厦	地段：普陀长征附近 或 新长征中环大厦	类别：写字楼 （可注册公司）	面积：497㎡	价格：3 元/㎡/天   	
区域：闸北 新客站 	楼盘：苏河1号	地段：闸北新客站附近 或 苏河1号	类别：写字楼 （可注册公司）	面积：45㎡	价格：面议   	
区域：闸北 新客站 	楼盘：苏河1号	地段：闸北新客站附近 或 苏河1号	类别：写字楼 （可注册公司）	面积：45㎡	价格：面议   	
区域：普陀 甘泉路 	楼盘：爱建创业园	地段：普陀甘泉路附近 或 爱建创业园	类别：写字楼 （可注册公司）	面积：53㎡	价格：2.5 元/㎡/天   	
区域：普陀 甘泉路 	楼盘：爱建创业园	地段：普陀甘泉路附近 或 爱建创业园	类别：写字楼 （可注册公司）	面积：53㎡	价格：2.5 元/㎡/天   	
区域：普陀 甘泉路 	楼盘：爱建创业园	地段：普陀甘泉路附近 或 爱建创业园	类别：写字楼 （可注册公司）	面积：66㎡	价格：3.53674 元/㎡/天   	
区域：闸北 新客站 	楼盘：苏河1号	地段：闸北新客站附近 或 苏河1号	类别：写字楼 （可注册公司）	面积：56㎡	价格：面议   	
区域：闸北 天目西路 	楼盘：金城大厦	地段：闸北区天目西路附近 或 金城大厦	类别：写字楼 （0）	面积：51.73㎡	价格：2.73284 元/㎡/天   	
区域：闸北 天目西路 	楼盘：达邦协作广场	地段：闸北天目西路附近 或 达邦协作广场	类别：写字楼 （可注册公司）	面积：1122㎡	价格：8.2 元/㎡/天   	
区域：闸北 天目西路 	楼盘：达邦协作广场	地段：闸北天目西路附近 或 达邦协作广场	类别：写字楼 （可注册公司）	面积：1122㎡	价格：8.2 元/㎡/天   	
区域：闸北 天目西路 	楼盘：嘉里企业广场	地段：闸北天目西路附近 或 嘉里企业广场	类别：写字楼 （可注册公司）	面积：1300㎡	价格：7.5 元/㎡/天   	
区域：浦东 张江 	楼盘：凯信国际广场	地段：浦东张江附近 或 凯信国际广场	类别：写字楼 （可注册公司）	面积：20㎡	价格：面议   	
区域：浦东 张江 	楼盘：张江微电子港	地段：浦东张江附近 或 张江微电子港	类别：写字楼 （可注册公司）	面积：90㎡	价格：5.5 元/㎡/天   	
区域：闸北 大宁路 	楼盘：大宁中心广场	地段：闸北大宁路附近 或 大宁中心广场	类别：写字楼 （可注册公司）	面积：903㎡	价格：5 元/㎡/天   	
区域：闸北 大宁路 	楼盘：大宁中心广场	地段：闸北大宁路附近 或 大宁中心广场	类别：写字楼 （可注册公司）	面积：1357.03㎡	价格：5 元/㎡/天   	
区域：闸北 大宁路 	楼盘：709多媒体园区	地段：闸北大宁路附近 或 709多媒体园区	类别：写字楼 （可注册公司）	面积：200㎡	价格：4.5 元/㎡/天   	
区域：闸北 大宁路 	楼盘：709多媒体园区	地段：闸北大宁路附近 或 709多媒体园区	类别：写字楼 （可注册公司）	面积：150㎡	价格：4.5 元/㎡/天   	
区域：闸北 彭浦 	楼盘：美奥菲思园区	地段：闸北彭浦附近 或 美奥菲思园区	类别：写字楼 （可注册公司）	面积：56㎡	价格：3.3 元/㎡/天   	
区域：闸北 彭浦 	楼盘：美奥菲思园区	地段：闸北彭浦附近 或 美奥菲思园区	类别：写字楼 （可注册公司）	面积：56㎡	价格：3.3 元/㎡/天   	
区域：闸北 彭浦 	楼盘：美奥菲思园区	地段：闸北彭浦附近 或 美奥菲思园区	类别：写字楼 （0）	面积：100㎡	价格：2.3 元/㎡/天   	
区域：闸北 彭浦 	楼盘：美奥菲思园区	地段：闸北彭浦附近 或 美奥菲思园区	类别：写字楼 （0）	面积：100㎡	价格：2.3 元/㎡/天   	
区域：浦东 金桥 	楼盘：新金桥大厦	地段：浦东金桥附近 或 新金桥大厦	类别：写字楼 （可注册公司）	面积：1360㎡	价格：3 元/㎡/天   	
区域：闸北 汶水路 	楼盘：祥腾财富广场	地段：闸北区汶水路附近 或 祥腾财富广场	类别：写字楼 （可注册公司）	面积：313㎡	价格：4.72668 元/㎡/天   	
区域：闸北 汶水路 	楼盘：祥腾财富广场	地段：闸北区汶水路附近 或 祥腾财富广场	类别：写字楼 （可注册公司）	面积：313㎡	价格：4.72668 元/㎡/天   	
区域：浦东 金桥 	楼盘：office park	地段：浦东金桥附近 或 office park	类别：写字楼 （可注册公司）	面积：517㎡	价格：6.8 元/㎡/天   	
区域：浦东 金桥 	楼盘：金门广场	地段：浦东金桥附近 或 金门广场	类别：写字楼 （可注册公司）	面积：238㎡	价格：2 元/㎡/天   	
区域：闸北 共和新路 	楼盘：健康智谷	地段：闸北共和新路附近 或 健康智谷	类别：写字楼 （可注册公司）	面积：100㎡	价格：3.5 元/㎡/天   	
区域：闸北 大宁路 	楼盘：置拓汇珠江创意中心	地段：闸北区大宁路附近 或 置拓汇珠江创意中心	类别：写字楼 （可注册公司）	面积：20㎡	价格：面议   	
区域：闸北 彭浦 	楼盘：美奥菲思园区	地段：闸北彭浦附近 或 美奥菲思园区	类别：写字楼 （可注册公司）	面积：50㎡	价格：4 元/㎡/天   	
区域：闸北 汶水路 	楼盘：共和新路3200号2号楼	地段：闸北汶水路附近 或 共和新路3200号2号楼	类别：写字楼 （0）	面积：33㎡	价格：2.29141 元/㎡/天   	
区域：虹口 大柏树 	楼盘：中观产业园	地段：虹口大柏树附近 或 中观产业园	类别：写字楼 （可注册公司）	面积：125㎡	价格：3.5 元/㎡/天   	
区域：杨浦 五角场 	楼盘：五角场万达广场	地段：杨浦区五角场附近 或 五角场万达广场	类别：写字楼 （可注册公司）	面积：25㎡	价格：3.5 元/㎡/天   	
区域：虹口 鲁迅公园 	楼盘：方舟大厦	地段：虹口鲁迅公园附近 或 方舟大厦	类别：写字楼 （可注册公司）	面积：70㎡	价格：2.8 元/㎡/天   	
区域：虹口 鲁迅公园 	楼盘：空间188创意园	地段：虹口区鲁迅公园附近 或 空间188创意园	类别：写字楼 （可注册公司）	面积：110㎡	价格：3.5 元/㎡/天   	
区域：虹口 鲁迅公园 	楼盘：空间188创意园	地段：虹口区鲁迅公园附近 或 空间188创意园	类别：写字楼 （可注册公司）	面积：110㎡	价格：3.5 元/㎡/天   	
区域：杨浦 控江路 	楼盘：上海信息技术大厦	地段：杨浦控江路附近 或 上海信息技术大厦	类别：写字楼 （可注册公司）	面积：200㎡	价格：2.6 元/㎡/天   	
区域：杨浦 控江路 	楼盘：上海信息技术大厦	地段：杨浦控江路附近 或 上海信息技术大厦	类别：写字楼 （可注册公司）	面积：200㎡	价格：2.6 元/㎡/天   	
区域：杨浦 控江路 	楼盘：上海信息技术大厦	地段：杨浦控江路附近 或 上海信息技术大厦	类别：写字楼 （0）	面积：361㎡	价格：6 元/㎡/天   	
区域：杨浦 控江路 	楼盘：上海信息技术大厦	地段：杨浦控江路附近 或 上海信息技术大厦	类别：写字楼 （可注册公司）	面积：200㎡	价格：2.7 元/㎡/天   	
区域：虹口 四川北路 	楼盘：嘉杰国际广场	地段：虹口四川北路附近 或 嘉杰国际广场	类别：写字楼 （可注册公司）	面积：110㎡	价格：3.2 元/㎡/天   	
区域：虹口 四川北路 	楼盘：嘉杰国际广场	地段：虹口四川北路附近 或 嘉杰国际广场	类别：写字楼 （可注册公司）	面积：110㎡	价格：3.2 元/㎡/天   	
区域：虹口 周家嘴路 	楼盘：东上海创客中心	地段：虹口周家嘴路附近 或 东上海创客中心	类别：写字楼 （可注册公司）	面积：280㎡	价格：4 元/㎡/天   	
区域：虹口 临平路 	楼盘：建邦大厦	地段：虹口临平路附近 或 建邦大厦	类别：写字楼 （可注册公司）	面积：889.2㎡	价格：3.5 元/㎡/天   	
区域：杨浦 五角场 	楼盘：财富国际广场	地段：杨浦五角场附近 或 财富国际广场	类别：写字楼 （可注册公司）	面积：50㎡	价格：3.73 元/㎡/天   	
区域：杨浦 五角场 	楼盘：财富国际广场	地段：杨浦五角场附近 或 财富国际广场	类别：写字楼 （可注册公司）	面积：50㎡	价格：3.73 元/㎡/天   	
区域：杨浦 运光/复旦 	楼盘：复旦软件园	地段：宝山淞南附近 或 复旦软件园	类别：写字楼 （可注册公司）	面积：289㎡	价格：2.3 元/㎡/天   	
区域：闵行 莘庄 	楼盘：齐丰商务大楼	地段：闵行莘庄附近 或 齐丰商务大楼	类别：写字楼 （可注册公司）	面积：70㎡	价格：2.2544 元/㎡/天   	
区域：闵行 莘庄 	楼盘：创富港商务中心莘庄分中心	地段：闵行莘庄附近 或 创富港商务中心莘庄分中心	类别：写字楼 （可注册公司）	面积：15㎡	价格：4.16438 元/㎡/天   	
区域：闵行 莘庄 	楼盘：凯德龙之梦（闵行）	地段：闵行莘庄附近 或 凯德龙之梦（闵行）	类别：写字楼 （可注册公司）	面积：30㎡	价格：11.15836 元/㎡/天   	
区域：闵行 莘庄 	楼盘：凯德龙之梦（闵行）	地段：闵行莘庄附近 或 凯德龙之梦（闵行）	类别：写字楼 （可注册公司）	面积：30㎡	价格：11.15836 元/㎡/天   	
区域：闵行 莘庄 	楼盘：凯德龙之梦（闵行）	地段：闵行莘庄附近 或 凯德龙之梦（闵行）	类别：写字楼 （可注册公司）	面积：214㎡	价格：5 元/㎡/天   	
区域：闵行 莘庄 	楼盘：歆翱1398创新园	地段：闵行莘庄附近 或 歆翱1398创新园	类别：写字楼 （可注册公司）	面积：812㎡	价格：1.9 元/㎡/天   	
区域：闵行 莘庄 	楼盘：上海理工大学科技园	地段：闵行区莘庄附近 或 上海理工大学科技园	类别：写字楼 （可注册公司）	面积：296㎡	价格：2.8 元/㎡/天   	
区域：闵行 莘庄 	楼盘：莘西路328号	地段：闵行莘庄附近 或 莘西路328号	类别：写字楼 （可注册公司）	面积：90㎡	价格：3.5 元/㎡/天   	
区域：闵行 七宝 	楼盘：海琪商务中心	地段：闵行七宝附近 或 海琪商务中心	类别：写字楼 （可注册公司）	面积：122㎡	价格：1.7 元/㎡/天   	
区域：闵行 七宝 	楼盘：海琪商务中心	地段：闵行七宝附近 或 海琪商务中心	类别：写字楼 （可注册公司）	面积：105㎡	价格：2 元/㎡/天   	
区域：闵行 七宝 	楼盘：七宝德必易园	地段：闵行七宝附近 或 七宝德必易园	类别：写字楼 （可注册公司）	面积：157㎡	价格：3.4 元/㎡/天   	
区域：闵行 吴泾 	楼盘：中国梦谷	地段：闵行吴泾附近 或 中国梦谷	类别：写字楼 （可注册公司）	面积：127.4㎡	价格：1.6 元/㎡/天   	
区域：闵行 虹桥 	楼盘：泓毅大厦	地段：闵行虹桥附近 或 泓毅大厦	类别：写字楼 （可注册公司）	面积：330㎡	价格：5 元/㎡/天   	
区域：闵行 虹桥 	楼盘： 炫润国际大厦	地段：闵行虹桥附近 或 炫润国际大厦	类别：写字楼 （可注册公司）	面积：221㎡	价格：2.84 元/㎡/天   	
区域：闵行 虹桥 	楼盘：虹桥国际商务广场	地段：闵行虹桥附近 或 虹桥国际商务广场	类别：写字楼 （可注册公司）	面积：198㎡	价格：6.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：虹桥盛世莲花广场	地段：闵行区虹桥附近 或 虹桥盛世莲花广场	类别：写字楼 （可注册公司）	面积：330㎡	价格：6 元/㎡/天   	
区域：闵行 虹桥 	楼盘：虹桥盛世莲花广场	地段：闵行区虹桥附近 或 虹桥盛世莲花广场	类别：写字楼 （可注册公司）	面积：330㎡	价格：6 元/㎡/天   	
区域：闵行 虹桥 	楼盘：瑞都大厦	地段：闵行区虹桥附近 或 瑞都大厦	类别：写字楼 （可注册公司）	面积：420㎡	价格：3.2 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：168.15㎡	价格：4 元/㎡/天   	
区域：闵行 虹桥 	楼盘：新桥商务中心	地段：闵行虹桥附近 或 新桥商务中心	类别：写字楼 （可注册公司）	面积：261.46㎡	价格：4 元/㎡/天   	
区域：闵行 虹桥 	楼盘：新桥商务中心	地段：闵行虹桥附近 或 新桥商务中心	类别：写字楼 （可注册公司）	面积：215㎡	价格：4 元/㎡/天   	
区域：闵行 颛桥 	楼盘：慧峰创意园	地段：闵行颛桥附近 或 慧峰创意园	类别：写字楼 （可注册公司）	面积：96㎡	价格：1.6 元/㎡/天   	
区域：闵行 颛桥 	楼盘：东杰创意园	地段：闵行颛桥附近 或 东杰创意园	类别：写字楼 （可注册公司）	面积：251㎡	价格：1.4 元/㎡/天   	
区域：闵行 颛桥 	楼盘：北桥青年广场	地段：闵行区颛桥附近 或 北桥青年广场	类别：写字楼 （可注册公司）	面积：40㎡	价格：1.7 元/㎡/天   	
区域：闵行 浦江 	楼盘：寰启商务大厦	地段：闵行浦江附近 或 寰启商务大厦	类别：写字楼 （可注册公司）	面积：349㎡	价格：1.7 元/㎡/天   	
区域：闵行 浦江 	楼盘：蕾特商务中心	地段：闵行浦江附近 或 蕾特商务中心	类别：写字楼 （可注册公司）	面积：55.8㎡	价格：1.55 元/㎡/天   	
区域：闵行 闵行周边 	楼盘：麒迪商务中心	地段：闵行其他附近 或 麒迪商务中心	类别：写字楼 （可注册公司）	面积：10㎡	价格：面议   	
区域：闵行 龙柏金汇 	楼盘：大树下新媒体创意园	地段：闵行龙柏金汇附近 或 大树下新媒体创意园	类别：写字楼 （可注册公司）	面积：576.5㎡	价格：3.8 元/㎡/天   	
区域：宝山 杨行 	楼盘：亿博大厦	地段：宝山杨行附近 或 亿博大厦	类别：写字楼 （可注册公司）	面积：130㎡	价格：1.9 元/㎡/天   	
区域：宝山 杨行 	楼盘：亿博大厦	地段：宝山杨行附近 或 亿博大厦	类别：写字楼 （可注册公司）	面积：130㎡	价格：1.9 元/㎡/天   	
区域：宝山 杨行 	楼盘：亿博大厦	地段：宝山杨行附近 或 亿博大厦	类别：写字楼 （可注册公司）	面积：130㎡	价格：1.9 元/㎡/天   	
区域：宝山 顾村 	楼盘：梓坤科技园	地段：宝山顾村附近 或 梓坤科技园	类别：写字楼 （可注册公司）	面积：80㎡	价格：1.5 元/㎡/天   	
区域：宝山 顾村 	楼盘：梓坤科技园	地段：宝山顾村附近 或 梓坤科技园	类别：写字楼 （可注册公司）	面积：80㎡	价格：1.5 元/㎡/天   	
区域：宝山 顾村 	楼盘：梓坤科技园	地段：宝山顾村附近 或 梓坤科技园	类别：写字楼 （可注册公司）	面积：1100㎡	价格：1.5 元/㎡/天   	
